StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results" 
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 209,,ng/g na,,<0.306,ND,0.306,0.306,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 031,,ng/g na,,0.34,,0.029,0.047,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 196/203,,ng/g na,,1.373,,0.034,0.094,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 087/117/125,,ng/g na,,1.755,,0.043,0.141,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 126,,ng/g na,,0.144,,0.011,0.047,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 174,,ng/g na,,2.029,,0.017,0.047,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 128/162,,ng/g na,,1.667,,0.013,0.094,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 132/161,,ng/g na,,2.088,,0.026,0.094,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 156,,ng/g na,,0.99,,0.012,0.047,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 189,,ng/g na,,<0.071,ND,0.071,0.071,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 095/98/102,,ng/g na,,2.706,,0.071,0.141,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 180,,ng/g na,,4.324,,0.023,0.047,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,01/Apr/2023 02:40,Stormborne Sediment,CALCULATED,PCB 206,,ng/g na,,0.815,,0.018,0.047,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,Cis-NONACHLOR,,ng/g na,,15.882,,0.107,0.375,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,G-Chlordane,,ng/g na,,30.49,,0.132,0.375,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,"4,4'-DDT",,ng/g na,,34.902,,0.106,0.375,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,"4,4'-DDE",,ng/g na,,71.765,,0.136,0.375,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,Oxy-CHLORDANE,,ng/g na,,1.843,,0.095,0.375,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,"2,4'-DDD",,ng/g na,,1.01,,0.091,0.375,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,Trans-NONACHLOR,,ng/g na,,36.176,,0.111,0.375,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,A-Chlordane,,ng/g na,,30.098,,0.262,0.375,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,"2,4'-DDT",,ng/g na,,8.539,,0.11,0.375,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,"2,4'-DDE ",,ng/g na,,1.49,,0.08,0.375,FDP,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,20/Feb/2023 13:49,Stormborne Sediment,CALCULATED,"4,4'-DDD",,ng/g na,,2.745,,0.086,0.375,NONE,COM,1,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1070,,Stormborne Sediment,CALCULATED,Total-CHLORDANE,,ng/g na,,114.49,,,,NONE,COM,,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,1071,,Stormborne Sediment,CALCULATED,Total PCBs,,ng/g na,,68.769,,,,NONE,COM,,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,,Stormborne Sediment,,Biphenyl,,none,,Not Analyzed,NA,,,NONE,QUAL,,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,,Stormborne Sediment,,"2,6-Dimethylnaphthalene",,none,,Not Analyzed,NA,,,NONE,QUAL,,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,,Stormborne Sediment,,1-Methylnapthalene,,none,,Not Analyzed,NA,,,NONE,QUAL,,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FDUP (Comp),09/Jan/2023,BC CIMP (RW),WQ,,,,,,17:00:00,Autosampler (Flow Paced),Field Duplicate,,Autosampler,,,,,,,Stormborne Sediment,,1-Methylphenanthrene,,none,,Not Analyzed,NA,,,NONE,QUAL,,,,,,,WPD-34008,10197517,,Wet,01/09/2023 17:00,01/09/2023 22:00,,,
BC_RW_FBLANK (Grab),10/Jan/2023,BC CIMP (RW),WQ,,,,,,09:19:00,Water_Grab,Field Blank,,None,,,,,8682,10/Jan/2023 11:00,Blank Water,SM9223B,E. coli,,MPN/100 mL,,<1,ND,1,1,NONE,COM,,,,,,,WPD-34009,10197503,,Wet,01/10/2023 09:19,01/10/2023 09:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,03:40:00,Water_Grab,Grab,,Fishing Pole with Bottle,,,,,8682,10/Jan/2023 11:00,Sample Water,SM9223B,E. coli,,MPN/100 mL,,5600,,100,100,NONE,COM,,,,,,,WPD-34011,10197518,,Wet,01/10/2023 03:40,01/10/2023 03:40,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,6096,25/Jan/2023 11:31,Sample Water,SM 2340B,Hardness,,mg/L,,114,,,,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,6075,12/Jan/2023 12:32,Sample Water,EPA 7470A,MERCURY,,ug/L,,0.009DNQ,DNQ,0.008,0.2,NONE,COM,,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,36601,03/Feb/2023 06:52,Sample Water,ASTM D3977-97,Suspended Sediment Concentration,,mg/L,,134,,1,2,FDP,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 077,,ng/L,,0.018DNQ,DNQ,0.0015,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 183,,ng/L,,0.053,,0.0018,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 060,,ng/L,,0.017DNQ,DNQ,0.0015,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 174,,ng/L,,0.11,,0.002,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 203,,ng/L,,0.044,,0.00067,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 066,,ng/L,,0.048,,0.0013,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 170,,ng/L,,0.11,,0.0021,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 049/69,,ng/L,,0.024DNQ,DNQ,0.00097,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 090/101/113,,ng/L,,0.27,,0.0037,0.12,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 128/166,,ng/L,,0.11,,0.0023,0.078,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 167,,ng/L,,0.035DNQ,DNQ,0.0012,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 114,,ng/L,,0.0055DNQ,DNQ,0.0032,0.039,FDP,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 031,,ng/L,,0.017DNQ,DNQ,0.001,0.098,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 195,,ng/L,,0.026,,0.0012,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 209,,ng/L,,0.035DNQ,DNQ,0.00064,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 018/30,,ng/L,,0.0071DNQ,DNQ,0.00076,0.039,VCO,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 044/47/65,,ng/L,,0.051DNQ,DNQ,0.0011,0.12,VCR,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 052,,ng/L,,0.073DNQ,DNQ,0.0011,0.098,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 194,,ng/L,,0.082,,0.0011,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 037,,ng/L,,0.012DNQ,DNQ,0.0009,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 177,,ng/L,,0.057,,0.002,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 153/168,,ng/L,,0.47,,0.0021,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 056,,ng/L,,0.026,,0.0014,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 135/151,,ng/L,,0.11,,0.0027,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 126,,ng/L,,0.0054DNQ,DNQ,0.0033,0.02,FDP,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 132,,ng/L,,0.18,,0.0032,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 095,,ng/L,,0.16,,0.0043,0.098,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 110/115,,ng/L,,0.38,,0.003,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 147/149,,ng/L,,0.31,,0.0026,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 020/28,,ng/L,,0.020DNQ,DNQ,0.00098,0.078,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 201,,ng/L,,0.0077DNQ,DNQ,0.00064,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 123,,ng/L,,0.0076DNQ,DNQ,0.0033,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 158,,ng/L,,0.059,,0.0018,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 061/70/74/76,,ng/L,,0.12DNQ,DNQ,0.0014,0.16,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 105,,ng/L,,0.17,,0.0027,0.039,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
BC_SW_FAI,10/Jan/2023,BC CIMP (SWO),WQ,,,,,,07:30:00,Autosampler (Time Paced),Composite,,Autosampler,,,,,1044,25/Jan/2023 06:09,Sample Water,EPA 1668C,PCB 169,,ng/L,,<0.0014,ND,0.0014,0.02,NONE,COM,1,,,,,,WPD-34012,10197521,,Wet,01/10/2023 07:30,01/10/2023 10:30,,,
